userid,date,hour,points
bddcfa81-44ef-4d8e-b023-15e37863f4ef,10/22/19,20,-70
a0d23f31-45ee-4894-827c-5f84c09c2c02,11/8/19,19,-171
a4f0826c-2b5b-456b-8aa7-25092388a522,10/24/19,20,-233
4445c216-123e-4952-b3af-1195acd5af67,11/18/19,20,-1006
e0b13a3c-6cb7-4114-956b-15c62aeabe4d,11/19/19,19,2
a7495993-1366-40dd-916b-74a7d2cbd444,11/4/19,20,5
91c0f8cf-13d2-465b-b743-f216d4c6f509,10/28/19,19,1117
e7d3be9a-2537-4c0a-a2c9-3e0a92f38d05,11/4/19,20,-65
3aff1da3-3aaa-4da2-8736-e55c745b2206,11/25/19,18,-15
1bd001ee-042e-43fa-bd06-f767b187be9d,10/28/19,20,152
bddcfa81-44ef-4d8e-b023-15e37863f4ef,12/9/19,18,-275
f4b0e5cd-1f61-44e5-889a-746b37b0d628,12/3/19,20,-821
ba3e28ab-fe9d-447a-a3de-0dab8d3f05c0,12/27/19,20,130
2296dfab-f6bc-4606-9b4a-5337b134847b,7/9/19,20,275
33c965a0-c5c2-4c4e-8ce9-ae64227d2f5a,6/28/19,20,57
bb2d485b-40ee-4693-8e7d-132ac33797c7,6/19/19,20,166
5cfb9d96-0bc8-498c-bb34-c42be6de559a,6/19/19,19,-602
7eac6f21-e5e5-41e5-86a5-7de90ad12b6e,6/11/19,20,389
1df622bc-f94f-4c31-9e02-52f609c73f8a,6/10/19,20,374
2296dfab-f6bc-4606-9b4a-5337b134847b,6/10/19,20,-867
149e7252-2567-41fc-b421-9f434bbc9bb4,6/19/19,19,1100
02b45384-c747-4b5c-8ffe-ff5f7f26b537,6/28/19,19,176
a5550c1d-4446-452c-89a8-9530662c9771,5/29/19,18,-290
93200e3b-7786-46ef-8df8-efa1cd9a9178,6/28/19,20,-348
b6c618b9-4fc5-4d22-8d0f-f9394ebaf027,6/19/19,19,-102
d8f5fe32-aecb-4240-bdb6-6b6cdee6626d,6/11/19,20,127
260eaacf-1034-4f10-92d4-492c37db5e56,6/19/19,19,660
32c043e8-39fc-4167-9ad2-dbfe32e1e73d,6/19/19,19,30
1df622bc-f94f-4c31-9e02-52f609c73f8a,5/29/19,18,-1025
60777c7e-674a-416c-a6bb-59aa2e7e0ce1,6/23/19,20,989
d8f5fe32-aecb-4240-bdb6-6b6cdee6626d,6/24/19,19,286
100888b4-021c-411b-a760-c2d1bfe56d63,5/31/19,20,43
33c965a0-c5c2-4c4e-8ce9-ae64227d2f5a,5/20/19,19,-82
1779746d-fa01-4f3f-a995-86aef5cadb41,7/12/19,19,-120
167211db-3fe2-47de-adf6-f981a4f36771,7/24/19,19,-308
60777c7e-674a-416c-a6bb-59aa2e7e0ce1,7/24/19,19,220
02b45384-c747-4b5c-8ffe-ff5f7f26b537,7/17/19,19,-290
4037039e-ba02-4e33-b99a-a9a1972379f0,7/24/19,19,831
33c965a0-c5c2-4c4e-8ce9-ae64227d2f5a,8/2/19,18,4
825ae62f-4924-41dc-b496-f18fb7622cf5,8/5/19,19,-574
5cfb9d96-0bc8-498c-bb34-c42be6de559a,3/25/19,19,-90
bb2d485b-40ee-4693-8e7d-132ac33797c7,4/8/19,19,903
02b45384-c747-4b5c-8ffe-ff5f7f26b537,4/23/19,19,-126
32c043e8-39fc-4167-9ad2-dbfe32e1e73d,1/7/19,19,167
1e136c4f-3c90-4fda-a3a5-d2e256196bb4,3/8/19,19,294
60777c7e-674a-416c-a6bb-59aa2e7e0ce1,2/1/19,19,626
d8f5fe32-aecb-4240-bdb6-6b6cdee6626d,2/27/19,17,-228
1df622bc-f94f-4c31-9e02-52f609c73f8a,4/11/19,20,-193
93200e3b-7786-46ef-8df8-efa1cd9a9178,3/14/19,19,-269
a5550c1d-4446-452c-89a8-9530662c9771,5/13/19,20,458
93200e3b-7786-46ef-8df8-efa1cd9a9178,3/28/19,19,651
b6c618b9-4fc5-4d22-8d0f-f9394ebaf027,2/15/19,19,2
b6c618b9-4fc5-4d22-8d0f-f9394ebaf027,3/25/19,19,-113
0d386dce-d60b-4e77-83a6-841b8e3402ea,2/28/19,20,-135
93200e3b-7786-46ef-8df8-efa1cd9a9178,4/26/19,20,1020
6eab1761-6253-4e54-999e-d37a504afbf3,4/26/19,20,-155
c977ad85-c2dd-4c2d-ba66-da6b7dac6d9e,2/21/19,19,1764
d8f5fe32-aecb-4240-bdb6-6b6cdee6626d,5/14/19,20,110
32c043e8-39fc-4167-9ad2-dbfe32e1e73d,2/21/19,20,-306
407ece47-1c9f-4acf-ac99-8800c1684b1e,3/15/19,20,458
167211db-3fe2-47de-adf6-f981a4f36771,2/20/19,19,940
4037039e-ba02-4e33-b99a-a9a1972379f0,2/1/19,18,-7
b6c618b9-4fc5-4d22-8d0f-f9394ebaf027,3/18/19,19,150
100888b4-021c-411b-a760-c2d1bfe56d63,3/8/19,19,942
bb2d485b-40ee-4693-8e7d-132ac33797c7,8/21/19,19,230
98567ffb-0365-4491-a920-9721d8fd5653,8/21/19,19,206
6c3c5143-ac4b-4417-b8c5-1b0155a46b78,8/21/19,20,505
6c3c5143-ac4b-4417-b8c5-1b0155a46b78,8/23/19,20,473
a5507d76-f48f-431e-b0b0-971dee3923e6,8/25/19,19,600
c977ad85-c2dd-4c2d-ba66-da6b7dac6d9e,9/4/19,18,390
a4f7bb5f-7077-4578-b546-651d59bdb105,8/30/19,20,296
7eac6f21-e5e5-41e5-86a5-7de90ad12b6e,8/27/19,18,-415
0d386dce-d60b-4e77-83a6-841b8e3402ea,9/13/19,19,111
6eab1761-6253-4e54-999e-d37a504afbf3,9/13/19,19,47
60777c7e-674a-416c-a6bb-59aa2e7e0ce1,9/13/19,19,370
ed35da84-cc2a-427d-ab99-fcd522c36554,8/30/19,19,-948
1779746d-fa01-4f3f-a995-86aef5cadb41,9/21/19,17,-456
1779746d-fa01-4f3f-a995-86aef5cadb41,8/23/19,19,-195
ccca3c0a-c4f7-44e8-860d-bbdb00839ad9,8/2/19,19,3030
1779746d-fa01-4f3f-a995-86aef5cadb41,8/10/19,18,-25
ccca3c0a-c4f7-44e8-860d-bbdb00839ad9,8/14/19,19,2975
100888b4-021c-411b-a760-c2d1bfe56d63,8/14/19,18,1045
a5507d76-f48f-431e-b0b0-971dee3923e6,8/14/19,19,76
1df622bc-f94f-4c31-9e02-52f609c73f8a,9/26/19,19,67
33c965a0-c5c2-4c4e-8ce9-ae64227d2f5a,9/22/19,17,-29
ed35da84-cc2a-427d-ab99-fcd522c36554,9/26/19,19,-2791
ed35da84-cc2a-427d-ab99-fcd522c36554,9/17/19,19,1556
a5507d76-f48f-431e-b0b0-971dee3923e6,9/28/19,19,-201
a4f7bb5f-7077-4578-b546-651d59bdb105,10/15/19,19,-56
0d386dce-d60b-4e77-83a6-841b8e3402ea,10/15/19,19,-71
260eaacf-1034-4f10-92d4-492c37db5e56,10/22/19,20,1595
2296dfab-f6bc-4606-9b4a-5337b134847b,10/24/19,19,-1103
09c0df0b-4f33-4448-bfc3-628ddad91a39,10/24/19,20,-77
a64537c1-9c95-4f04-9ce0-57aa513d763a,10/24/19,20,971
a690afa3-ed6c-47ad-92e7-d9f985202802,11/13/19,19,-80
02b45384-c747-4b5c-8ffe-ff5f7f26b537,11/13/19,19,-152
6c7ee16c-b2e5-4053-92f6-b02ddfbdf2b0,11/13/19,19,114
1779746d-fa01-4f3f-a995-86aef5cadb41,12/6/19,19,473
260eaacf-1034-4f10-92d4-492c37db5e56,12/26/19,18,1294
a5507d76-f48f-431e-b0b0-971dee3923e6,10/28/19,19,819
78338946-f275-4319-b007-82675b55e3c6,10/28/19,19,-103
b42c77b7-4537-4228-aa77-dcb18a80aa32,11/4/19,20,334
3db15e8b-483d-41e3-ace8-a3b12fb778bd,12/4/19,18,456
32c043e8-39fc-4167-9ad2-dbfe32e1e73d,11/4/19,20,-242
1e136c4f-3c90-4fda-a3a5-d2e256196bb4,12/9/19,18,73
825ae62f-4924-41dc-b496-f18fb7622cf5,12/2/19,18,-261
ed35da84-cc2a-427d-ab99-fcd522c36554,12/16/19,19,238
149e7252-2567-41fc-b421-9f434bbc9bb4,12/26/19,20,595
cc3e6f9e-2ab1-4039-a80f-ad8709f26ed5,9/21/19,17,-1832
3eca708c-2767-44a7-b1a9-3a1137eec60e,11/19/19,19,-1823
ae11ee98-268f-4136-9997-68324c8e745d,6/24/19,19,359
f01dc5e7-b15a-4c70-a2bc-3388fa11a77b,7/12/19,20,-1803
ae11ee98-268f-4136-9997-68324c8e745d,2/21/19,20,98
f01dc5e7-b15a-4c70-a2bc-3388fa11a77b,2/13/19,20,-183
ae11ee98-268f-4136-9997-68324c8e745d,10/23/19,19,442
47d61edb-1f89-4e91-ba08-f05425b07ac4,6/19/19,20,-694
47d61edb-1f89-4e91-ba08-f05425b07ac4,4/23/19,20,72
47d61edb-1f89-4e91-ba08-f05425b07ac4,8/2/19,19,-525
b8aae0f6-21bb-496c-b9fd-19299a8a503e,7/9/19,20,197
b8aae0f6-21bb-496c-b9fd-19299a8a503e,3/20/19,20,257
b8aae0f6-21bb-496c-b9fd-19299a8a503e,8/2/19,18,-17
8da6eb1a-7642-48d6-92ac-989916dc241e,8/2/19,19,141
8da6eb1a-7642-48d6-92ac-989916dc241e,8/27/19,18,165
e8d027be-8b65-491b-9920-e513c78b34b3,5/31/19,20,205
e8d027be-8b65-491b-9920-e513c78b34b3,3/8/19,20,-554
ab4e376f-37c7-4694-aede-7d52419fc1ac,7/17/19,19,672
ab4e376f-37c7-4694-aede-7d52419fc1ac,8/23/19,19,243
ab4e376f-37c7-4694-aede-7d52419fc1ac,11/18/19,19,153
4687bbeb-bbe7-4055-b175-6fd0831ff0cb,9/13/19,20,442
bfe598ba-b1e3-47d0-8d06-41f81fcb40a7,9/13/19,19,575
f7b4c1cf-dc64-4a21-8e48-8e183c2f00b6,9/17/19,19,151
bfe598ba-b1e3-47d0-8d06-41f81fcb40a7,8/23/19,19,-47
8ca43ae1-38a6-45cd-b6fd-e21487e60740,9/13/19,18,-23
3a0bcdcc-7d3b-4c27-bf19-137c87bf6d9f,9/21/19,17,-47
0d14669b-8570-40d7-bd0b-3a737e830ae0,8/14/19,19,1079
d16d368a-2c00-4be3-8641-b56b33009a41,8/10/19,18,-326
64a92399-111f-44dc-a3ab-5d43c5d3f828,8/25/19,18,193
04f8efde-0239-4c07-9437-c18ab117c659,8/2/19,18,1117
19f71304-c00f-48ef-9bb2-318be0437bc4,8/6/19,19,-917
4ec10eab-f0b0-498b-83bf-8ab03d8cb151,8/10/19,18,-18
3eded38e-7d5c-4d38-915f-32da22a6269c,9/13/19,18,133
55e0d17b-4bce-4349-9b00-6c1aaa2624fe,9/26/19,19,80
8146e1b1-22dd-4cd0-ad02-917f132b87cc,9/22/19,18,-223
93640e44-66b4-4a0c-ae3a-379440f76771,9/28/19,19,95
3a0bcdcc-7d3b-4c27-bf19-137c87bf6d9f,10/15/19,19,-3
301620d5-87e6-4f91-b96a-649e5aa6e521,10/22/19,20,-441
774a7362-c33f-47f9-b982-22975674d6ca,10/22/19,20,-837
3eded38e-7d5c-4d38-915f-32da22a6269c,11/8/19,18,-570
149b4ea1-84d5-41b0-8951-944dfe6d17d7,11/8/19,18,871
32a4a2a7-a290-411e-b1a6-6c624a23d5a9,10/24/19,18,314
149b4ea1-84d5-41b0-8951-944dfe6d17d7,11/13/19,18,267
b74d8753-2f37-4562-9533-87d33dd5f339,11/18/19,20,390
1ad287e9-09d5-42cd-803c-c58b67821ebe,11/25/19,18,1091
8ca43ae1-38a6-45cd-b6fd-e21487e60740,10/28/19,20,-25
c073caea-62cd-47f6-8c3b-4cd188bcf99a,10/28/19,19,-169
19f71304-c00f-48ef-9bb2-318be0437bc4,11/25/19,19,1069
149b4ea1-84d5-41b0-8951-944dfe6d17d7,12/9/19,18,34
f7b4c1cf-dc64-4a21-8e48-8e183c2f00b6,12/17/19,16,307
3eded38e-7d5c-4d38-915f-32da22a6269c,12/26/19,20,1208
4f178b1a-2c99-4551-bd59-f80662bea300,12/16/19,19,28
301620d5-87e6-4f91-b96a-649e5aa6e521,12/26/19,20,182
946cb44b-abe8-465c-9f17-3b87d2ad172e,6/19/19,20,-537
b4bb75f4-5a98-4305-9095-b8d9ecfe0058,6/11/19,20,72
e0237fab-b218-420d-bfbd-76f35ad0e21a,6/10/19,20,-187
d8da5a56-0d96-4d65-81b8-73f86d7dbe61,6/19/19,19,1790
278b9e79-0caf-4d12-b49f-0f5847ad1637,6/28/19,20,1599
278b9e79-0caf-4d12-b49f-0f5847ad1637,6/11/19,20,-747
11afc8b1-dc35-42ff-9e43-508e10d25df8,6/23/19,19,175
beb9aef6-0ab5-4718-b2f1-199963fd542e,5/21/19,20,284
025dbd73-f6cc-40e6-bf9c-29e7f421d9e0,6/12/19,19,-1001
8009bd3a-2c2c-465e-b7cb-7e051d399572,6/19/19,20,2315
e0237fab-b218-420d-bfbd-76f35ad0e21a,7/9/19,20,3
d9d5b076-907a-4a59-9d91-36a59fafcfdb,5/23/19,20,136
beb9aef6-0ab5-4718-b2f1-199963fd542e,6/24/19,20,31
6adf9c6a-7020-42c2-8836-7f6bc99fd6af,6/5/19,19,-686
95ae0824-2045-4e36-b303-57406c0e57f2,5/21/19,20,433
95ae0824-2045-4e36-b303-57406c0e57f2,6/11/19,19,1608
2c43c0d4-ca56-4fc2-b69a-52429e580cc9,5/29/19,18,357
278b9e79-0caf-4d12-b49f-0f5847ad1637,7/12/19,19,-939
946cb44b-abe8-465c-9f17-3b87d2ad172e,7/12/19,19,535
33d4d3dd-cf51-4314-abb9-6e918dffab51,7/12/19,19,-145
fe91f7ec-7cb4-4dc4-8fe8-2fb4548f0e53,7/24/19,20,-1230
30e0d79b-7ed6-4af9-b3b2-19351d428545,7/17/19,19,1032
8cfe3443-2432-4078-864b-cc0aa39ee103,7/24/19,19,335
8f6fb17b-954d-44f8-82cf-aa918362ed88,8/10/19,19,546
d9d5b076-907a-4a59-9d91-36a59fafcfdb,4/18/19,19,-91
11afc8b1-dc35-42ff-9e43-508e10d25df8,1/15/19,19,-434
bd0490a9-daeb-4ee3-be3e-d9e6e97ba4b3,2/11/19,19,1830
33d4d3dd-cf51-4314-abb9-6e918dffab51,4/2/19,19,406
30e0d79b-7ed6-4af9-b3b2-19351d428545,3/25/19,20,1027
fe91f7ec-7cb4-4dc4-8fe8-2fb4548f0e53,2/1/19,20,225
11afc8b1-dc35-42ff-9e43-508e10d25df8,2/1/19,19,-430
30e0d79b-7ed6-4af9-b3b2-19351d428545,4/25/19,20,-1205
fe91f7ec-7cb4-4dc4-8fe8-2fb4548f0e53,3/25/19,20,-486
ac7b8df8-5b01-4e34-82de-61010d260941,4/2/19,20,422
b4bb75f4-5a98-4305-9095-b8d9ecfe0058,2/1/19,20,56
e634a233-78ef-40ad-99b2-6be37fab5e71,2/13/19,16,84
b4bb75f4-5a98-4305-9095-b8d9ecfe0058,3/18/19,20,49
beb9aef6-0ab5-4718-b2f1-199963fd542e,1/15/19,18,-4699
11afc8b1-dc35-42ff-9e43-508e10d25df8,2/28/19,19,215
11afc8b1-dc35-42ff-9e43-508e10d25df8,5/3/19,20,-161
e0679b8c-0bae-4ab7-aad6-c96108ec9f17,2/21/19,18,-213
30e0d79b-7ed6-4af9-b3b2-19351d428545,1/15/19,18,1401
bd0490a9-daeb-4ee3-be3e-d9e6e97ba4b3,5/3/19,20,-181
b4bb75f4-5a98-4305-9095-b8d9ecfe0058,2/26/19,19,-28
e107db75-228d-4e82-ab34-0e8f86857cad,3/25/19,19,-67
e0237fab-b218-420d-bfbd-76f35ad0e21a,8/15/19,18,-93
95ae0824-2045-4e36-b303-57406c0e57f2,8/21/19,20,-1577
33d4d3dd-cf51-4314-abb9-6e918dffab51,8/23/19,19,-790
2c43c0d4-ca56-4fc2-b69a-52429e580cc9,8/25/19,19,-82
e0237fab-b218-420d-bfbd-76f35ad0e21a,8/25/19,19,87
57abf6c0-1a4f-47f9-8e12-a3bb86150837,8/27/19,18,-189
dcc23792-78e8-44da-9d83-2e675cf074a9,9/13/19,18,1442
bd0490a9-daeb-4ee3-be3e-d9e6e97ba4b3,9/13/19,19,2785
e95d885a-a7e2-403e-bebf-4950d0809fab,9/13/19,20,-1120
8009bd3a-2c2c-465e-b7cb-7e051d399572,9/13/19,19,-118
32134042-9d84-4c65-ac9f-ebe1fcdb18ec,9/13/19,19,344
f917f58b-3018-48fa-bb49-095aaf00b712,8/2/19,18,-106
65ceed1a-f99a-440f-91a0-f3d4654d07fa,9/21/19,17,750
6adf9c6a-7020-42c2-8836-7f6bc99fd6af,8/21/19,19,725
65ceed1a-f99a-440f-91a0-f3d4654d07fa,8/2/19,19,473
32134042-9d84-4c65-ac9f-ebe1fcdb18ec,9/22/19,18,-598
b4bb75f4-5a98-4305-9095-b8d9ecfe0058,8/14/19,18,-92
f917f58b-3018-48fa-bb49-095aaf00b712,8/14/19,19,301
8009bd3a-2c2c-465e-b7cb-7e051d399572,8/6/19,19,1249
946cb44b-abe8-465c-9f17-3b87d2ad172e,8/14/19,18,399
e95d885a-a7e2-403e-bebf-4950d0809fab,9/22/19,18,-2716
dcafb301-a0e3-43ed-9f56-b277cd3f40a4,9/24/19,20,163
d9d5b076-907a-4a59-9d91-36a59fafcfdb,9/13/19,18,425
33d4d3dd-cf51-4314-abb9-6e918dffab51,10/15/19,19,183
025dbd73-f6cc-40e6-bf9c-29e7f421d9e0,10/17/19,19,-163
37e9c3a0-5e34-4ec2-93e9-c9519cc5df80,10/22/19,20,1295
bd0490a9-daeb-4ee3-be3e-d9e6e97ba4b3,10/24/19,18,253
33d4d3dd-cf51-4314-abb9-6e918dffab51,10/24/19,19,167
33d4d3dd-cf51-4314-abb9-6e918dffab51,11/18/19,18,456
8cfe3443-2432-4078-864b-cc0aa39ee103,11/13/19,18,46
8f6fb17b-954d-44f8-82cf-aa918362ed88,11/4/19,18,-290
ac7b8df8-5b01-4e34-82de-61010d260941,11/13/19,19,474
946cb44b-abe8-465c-9f17-3b87d2ad172e,11/19/19,19,114
c8111bb2-49e4-4d55-a1da-00be9d0084f2,11/4/19,19,459
d503e896-f748-42f0-80d8-858d0b6e4213,11/4/19,19,123
bd0490a9-daeb-4ee3-be3e-d9e6e97ba4b3,11/4/19,18,1468
65ceed1a-f99a-440f-91a0-f3d4654d07fa,12/4/19,18,418
f8482de0-c95f-41fd-b6b6-5722021633e7,11/25/19,18,82
d9d5b076-907a-4a59-9d91-36a59fafcfdb,12/3/19,20,-394
0e53d479-32a1-4a17-a243-502a72d63340,11/25/19,18,529
c8111bb2-49e4-4d55-a1da-00be9d0084f2,12/16/19,19,1567
8c7a3dd0-5603-4de9-88b8-3607352fb771,12/27/19,20,1199
e0679b8c-0bae-4ab7-aad6-c96108ec9f17,12/26/19,18,17
5acd1e6d-b8b1-4541-a777-3a3936693289,12/27/19,19,-82
6311709f-ff9d-40e3-8278-aee8c7dfc10c,6/11/19,20,378
0a931905-b045-41c2-9565-2ebf11339695,6/19/19,20,101
e7d3be9a-2537-4c0a-a2c9-3e0a92f38d05,6/11/19,20,252
1bd001ee-042e-43fa-bd06-f767b187be9d,6/11/19,19,681
3aff1da3-3aaa-4da2-8736-e55c745b2206,6/23/19,19,-50
d0938479-5749-4fdb-8160-4cd5efa3b907,6/5/19,19,352
d71a007e-a05b-48b0-9f00-51917558b22b,6/19/19,19,457
4f78466c-7f38-4246-9fd5-a2937667033e,6/11/19,19,-340
3aff1da3-3aaa-4da2-8736-e55c745b2206,5/22/19,19,51
a4f0826c-2b5b-456b-8aa7-25092388a522,5/16/19,19,502
5df0cb0a-5026-40a4-918c-5864f0af98db,6/23/19,19,-15
4445c216-123e-4952-b3af-1195acd5af67,6/19/19,19,1041
aed47036-b89b-46f4-b660-9ac85a1f021d,6/19/19,19,-15
f4b0e5cd-1f61-44e5-889a-746b37b0d628,5/23/19,20,-402
4f78466c-7f38-4246-9fd5-a2937667033e,7/12/19,19,415
d71a007e-a05b-48b0-9f00-51917558b22b,7/12/19,20,409
0a931905-b045-41c2-9565-2ebf11339695,7/12/19,19,129
d71a007e-a05b-48b0-9f00-51917558b22b,8/2/19,18,246
a0d23f31-45ee-4894-827c-5f84c09c2c02,8/2/19,18,-222
bb618ac1-a4be-4ced-a5b3-6fbb5ff95efc,8/5/19,19,-1380
8a424c1d-79b4-4809-91de-0cc5dc9b20e8,8/5/19,19,1012
aed47036-b89b-46f4-b660-9ac85a1f021d,8/10/19,19,1304
3aff1da3-3aaa-4da2-8736-e55c745b2206,2/13/19,20,-701
a4f0826c-2b5b-456b-8aa7-25092388a522,4/23/19,20,-131
ace1d16d-e7c5-4d2d-90db-0a265fa0a34d,2/1/19,19,-214
6979de14-624e-428c-94fe-09dc8349633b,2/20/19,19,-171
4c2c81b5-3d37-4b51-99e4-d0f613c70fe4,1/15/19,18,1128
1bd001ee-042e-43fa-bd06-f767b187be9d,4/1/19,20,518
4c2c81b5-3d37-4b51-99e4-d0f613c70fe4,5/3/19,18,806
ace1d16d-e7c5-4d2d-90db-0a265fa0a34d,4/1/19,19,246
5df0cb0a-5026-40a4-918c-5864f0af98db,3/11/19,19,-205
40ff7d49-92bd-46ab-8471-909a58dac2bd,5/3/19,20,506
3aff1da3-3aaa-4da2-8736-e55c745b2206,4/8/19,20,30
91c0f8cf-13d2-465b-b743-f216d4c6f509,4/8/19,20,-879
4c2c81b5-3d37-4b51-99e4-d0f613c70fe4,2/21/19,18,579
e7d3be9a-2537-4c0a-a2c9-3e0a92f38d05,3/8/19,19,-136
6979de14-624e-428c-94fe-09dc8349633b,4/26/19,19,597
4c2c81b5-3d37-4b51-99e4-d0f613c70fe4,4/8/19,19,1220
6979de14-624e-428c-94fe-09dc8349633b,1/16/19,19,101
48e1c701-a559-41ff-b4cd-48b146f43c7a,8/14/19,19,404
a708bbb0-975d-4e70-bbbe-5710d13af0b8,8/22/19,18,829
bddcfa81-44ef-4d8e-b023-15e37863f4ef,8/23/19,20,-931
6987ff9c-0964-43e9-8bf2-419f0b75fa9a,8/27/19,18,-102
a4f0826c-2b5b-456b-8aa7-25092388a522,8/27/19,20,62
bb618ac1-a4be-4ced-a5b3-6fbb5ff95efc,9/13/19,20,1065
d71a007e-a05b-48b0-9f00-51917558b22b,9/13/19,20,-256
a4f0826c-2b5b-456b-8aa7-25092388a522,9/13/19,18,334
4f78466c-7f38-4246-9fd5-a2937667033e,8/2/19,18,356
925d426a-ce93-4705-98ef-936a1bbd590e,9/22/19,18,75
f4b0e5cd-1f61-44e5-889a-746b37b0d628,8/14/19,18,1509
aed47036-b89b-46f4-b660-9ac85a1f021d,9/13/19,17,2816
0a931905-b045-41c2-9565-2ebf11339695,9/24/19,20,52
a4f0826c-2b5b-456b-8aa7-25092388a522,9/17/19,19,-325
48e1c701-a559-41ff-b4cd-48b146f43c7a,12/20/19,19,-97
ba3e28ab-fe9d-447a-a3de-0dab8d3f05c0,10/15/19,19,-102
ba3e28ab-fe9d-447a-a3de-0dab8d3f05c0,10/24/19,20,164
a708bbb0-975d-4e70-bbbe-5710d13af0b8,11/8/19,18,461
bddcfa81-44ef-4d8e-b023-15e37863f4ef,11/13/19,18,685
0a931905-b045-41c2-9565-2ebf11339695,11/18/19,20,91
aed47036-b89b-46f4-b660-9ac85a1f021d,11/18/19,18,-133
aed47036-b89b-46f4-b660-9ac85a1f021d,11/4/19,18,-478
a7495993-1366-40dd-916b-74a7d2cbd444,10/28/19,19,94
8caf6092-1bbb-4fd3-a7c4-7173012ef47d,10/28/19,19,485
4445c216-123e-4952-b3af-1195acd5af67,11/25/19,18,258
48e1c701-a559-41ff-b4cd-48b146f43c7a,12/2/19,18,-785
a7495993-1366-40dd-916b-74a7d2cbd444,12/10/19,20,605
4f78466c-7f38-4246-9fd5-a2937667033e,12/17/19,18,-1210
8caf6092-1bbb-4fd3-a7c4-7173012ef47d,12/16/19,18,472
7eac6f21-e5e5-41e5-86a5-7de90ad12b6e,6/6/19,19,346
a5550c1d-4446-452c-89a8-9530662c9771,6/5/19,20,113
02b45384-c747-4b5c-8ffe-ff5f7f26b537,6/19/19,19,-454
93200e3b-7786-46ef-8df8-efa1cd9a9178,6/24/19,20,-103
ccca3c0a-c4f7-44e8-860d-bbdb00839ad9,6/10/19,20,325
98567ffb-0365-4491-a920-9721d8fd5653,6/24/19,20,1266
08e877bc-fcd0-4882-a2a8-1baf7a43a15b,6/28/19,20,165
a5550c1d-4446-452c-89a8-9530662c9771,6/19/19,20,249
b6c618b9-4fc5-4d22-8d0f-f9394ebaf027,5/14/19,19,-22
100888b4-021c-411b-a760-c2d1bfe56d63,7/9/19,20,890
6c3c5143-ac4b-4417-b8c5-1b0155a46b78,6/24/19,20,364
02b45384-c747-4b5c-8ffe-ff5f7f26b537,6/24/19,20,-144
bb2d485b-40ee-4693-8e7d-132ac33797c7,5/31/19,20,692
407ece47-1c9f-4acf-ac99-8800c1684b1e,6/5/19,19,-720
6c3c5143-ac4b-4417-b8c5-1b0155a46b78,6/19/19,19,288
167211db-3fe2-47de-adf6-f981a4f36771,6/10/19,20,442
1df622bc-f94f-4c31-9e02-52f609c73f8a,6/11/19,19,155
02b45384-c747-4b5c-8ffe-ff5f7f26b537,6/11/19,19,80
1779746d-fa01-4f3f-a995-86aef5cadb41,6/10/19,20,401
1e136c4f-3c90-4fda-a3a5-d2e256196bb4,5/21/19,20,91
60777c7e-674a-416c-a6bb-59aa2e7e0ce1,5/31/19,20,-681
a5550c1d-4446-452c-89a8-9530662c9771,7/12/19,19,-242
149e7252-2567-41fc-b421-9f434bbc9bb4,7/12/19,20,807
149e7252-2567-41fc-b421-9f434bbc9bb4,7/24/19,20,-1901
100888b4-021c-411b-a760-c2d1bfe56d63,7/24/19,19,-1701
08e877bc-fcd0-4882-a2a8-1baf7a43a15b,7/15/19,19,704
825ae62f-4924-41dc-b496-f18fb7622cf5,8/2/19,18,-166
08e877bc-fcd0-4882-a2a8-1baf7a43a15b,8/5/19,19,-589
1779746d-fa01-4f3f-a995-86aef5cadb41,5/13/19,19,425
2296dfab-f6bc-4606-9b4a-5337b134847b,2/15/19,20,109
2296dfab-f6bc-4606-9b4a-5337b134847b,3/20/19,19,16
bb2d485b-40ee-4693-8e7d-132ac33797c7,1/15/19,18,-106
0d386dce-d60b-4e77-83a6-841b8e3402ea,1/16/19,19,193
c977ad85-c2dd-4c2d-ba66-da6b7dac6d9e,3/25/19,19,456
167211db-3fe2-47de-adf6-f981a4f36771,2/15/19,20,1010
5cfb9d96-0bc8-498c-bb34-c42be6de559a,4/17/19,19,320
2e659221-665f-4ef4-b8d0-def46722f96c,4/17/19,19,230
d8f5fe32-aecb-4240-bdb6-6b6cdee6626d,2/1/19,19,129
ccca3c0a-c4f7-44e8-860d-bbdb00839ad9,2/28/19,19,536
ccca3c0a-c4f7-44e8-860d-bbdb00839ad9,4/17/19,20,1548
32c043e8-39fc-4167-9ad2-dbfe32e1e73d,3/8/19,19,-282
02b45384-c747-4b5c-8ffe-ff5f7f26b537,4/11/19,20,137
60777c7e-674a-416c-a6bb-59aa2e7e0ce1,4/26/19,20,439
1779746d-fa01-4f3f-a995-86aef5cadb41,4/18/19,20,205
bb2d485b-40ee-4693-8e7d-132ac33797c7,3/25/19,20,785
2e659221-665f-4ef4-b8d0-def46722f96c,4/1/19,20,96
93200e3b-7786-46ef-8df8-efa1cd9a9178,2/15/19,19,297
5cfb9d96-0bc8-498c-bb34-c42be6de559a,1/7/19,19,-195
0d386dce-d60b-4e77-83a6-841b8e3402ea,2/7/19,20,563
100888b4-021c-411b-a760-c2d1bfe56d63,2/1/19,18,849
825ae62f-4924-41dc-b496-f18fb7622cf5,2/13/19,20,631
